Phenotype,Network_score,z-score,P-value
"Poisoning by other anti-common-cold drugs, intentional self-harm",1.6723859021601686,23.66281542901901,0
Polyploidy,2.872012335184323,21.555571058385848,0
Polysaccharide iron complex adverse reaction,6.105373288768599,25.673498481494153,0
positive regulation of response to macrophage colony-stimulating factor,1.225512880453045,20.92639001018765,0
Posterior reversible encephalopathy syndrome,6.250010963350396,24.689479671263772,0
postoperative dural tear,7.257392470407192,25.913393080617837,0
postprocedural chemical pneumonitis,6.57367007924812,24.687739487716854,0
Postprocedural hematoma and seroma of skin and subcutaneous tissue following a procedure,1.3846768531680889,25.043309457440984,0
Pediatric follicular lymphoma,6.884250787993508,26.147369507881436,0
"Pedestrian on sled injured in collision with pedal cycle unspecified, whether traffic or nontraffic accident",5.516378520141523,25.18079498214138,0
"Pedestrian on foot injured in collision with two- or three-wheeled motor vehicle in traffic accident, subsequent encounter",8.286693185290696,24.992475673336987,0
Pedestrian on foot injured in collision with two- or three-wheeled motor vehicle in traffic accident,5.796528150469573,24.93708046330493,0
"Other specified disorders of amniotic fluid and membranes, second trimester, other fetus",7.950903303088639,24.653016957460153,0
Other specified disorders of lens,6.856636421457432,25.16357426859274,0
"Other specified injuries of right foot, initial encounter",5.775513700483427,25.092227711747835,0
"Other specified injury of intrinsic muscle, fascia and tendon of left thumb at wrist and hand level, initial encounter",2.415519142748797,24.16650606749743,0
Other sprain of specified finger with unspecified laterality,4.120197872901776,22.64467349295507,0
overlapping neoplasm of tonsil,4.7151254933109215,24.77543847680581,0
"Palindromic rheumatism, left elbow",3.932052338588402,22.165693286817632,0
Pallidopontonigral degeneration,5.2047802533757705,24.318687034453085,0
postprocedural hemorrhage of skin and subcutaneous tissue,1.416327269327539,20.949515466685167,0
Papillary stenosis as diagnosis for the biliary tract,5.4899890332974275,25.192819017421108,0
parental concerns child does not point to indicate interest,6.85900250875968,25.051487481157167,0
"Partial traumatic metacarpophalangeal amputation of left index finger, initial encounter",6.393427331298481,25.246272457244856,0
Partial trisomy of chromosome 17,3.8183706917692164,24.700810428470653,0
Patellofemoral stress syndrome,2.975254667154331,21.28179903186054,0
"Pathological dislocation of right elbow, not elsewhere classified",6.7021816570034405,25.052469992395178,0
"Pathological dislocation of right hand, not elsewhere classified",2.6292476197448353,20.332049457897295,0
PDGFRA Exon 12 Mutation,4.48612750207085,20.28431938997885,0
"Pedestrian on foot injured in collision with railway train or railway vehicle, unspecified whether traffic or nontraffic accident, initial encounter",8.300196380283163,24.827784073544063,0
"Parasitic cyst of iris, ciliary body or anterior chamber, right eye",6.483284854729017,24.576067853262497,0
Postprocedural intra-abdominal sepsis,5.8534997291509,25.177677776917694,0
pressure-induced deep tissue damage of unspecified part of back,7.7732359717210615,24.681462658125103,0
"Primary central nervous system lymphoma, lymph nodes of axilla and upper limb",6.176535818761426,23.17810760765287,0
Retinopathy of prematurity stage 4 - subtotal retinal detachment,5.5958064708643995,24.635585971083053,0
Right leg peripheral neuropathy,7.63010956702731,26.2475174614581,0
"Ring staphyloma, unspecified eye",5.991715129676078,23.90413156957994,0
Risperidone overdose of undetermined intent,5.079475306360903,22.656641935543302,0
Rothia mucilaginosa infection,2.6292003447823897,20.328395177560633,0
rumination; disorder in (young) children,8.436417386209827,25.783555723656782,0
Rupture of extensor tendon of hand,2.6292121114926896,20.328431526729865,0
"Salter-Harris Type I physeal fracture of phalanx of right toe, initial encounter for closed fracture",3.042742019599053,21.832878339447703,0
"Retinopathy of prematurity, stage 1, bilateral",3.7095372149671286,23.791628994847333,0
Sclerotenonitis,5.966832529215353,26.125689053505955,0
senile; cervicitis,4.090523340810056,23.40772092007531,0
Separate origin of the left anterior descending and left circumflex artery,2.6292003447823897,20.328395177560633,0
"Separation of muscle (nontraumatic), left thigh",7.718769333201472,25.188806292367914,0
septic synovitis of right wrist,5.875202695758646,27.09788009592482,0
septic thrombophlebitis of arm,5.333835374479854,26.303222732378025,0
Severe bipolar disorder,4.680562056815837,24.8231392086456,0
shock postoperative septic gram-negative,3.191558366726383,21.006974844739734,0
Shoulder Injuries and Disorders,5.476298841609889,25.0959240354181,0
secondary malignant renovascular hypertension with renal failure,5.006724753135759,23.698363919526177,0
Other specified diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment,6.880391836590685,24.722947997417812,0
"Retinitis Pigmentosa, Late-Onset Dominant",7.258776701959351,25.23897100989609,0
"respiration; insufficient or poor, newborn",6.108059654199135,25.250287175945306,0
protoplasmic astrocytoma of cranial nerve,7.816297800929862,24.475032751036554,0
Pseudohypoparathyroidism,6.73274790622921,25.302065947864484,0
Pseudomonas oryzihabitans infection,6.007281059120808,21.920138052581017,0
pseudosarcomatous carcinoma of bladder,1.0730566297448363,15.110470827587974,0
pseudosarcomatous carcinoma of floor of mouth,6.501489353454577,24.93956313921052,0
psychoactive substance use with withdrawal - uncomplicated,7.214396813705748,24.348075748812974,0
"psychotic; disorder, cocaine (intoxication)",6.999680734585381,26.160429242855997,0
"puerperal sudden death as postpartum condition, delivered during previous episode",7.0614165197930765,25.981598967264517,0
"Retinal telangiectasis, unspecified eye",4.737694246856357,22.797051498739126,0
puerperium; afibrinogenemia,2.8645654194985632,19.001881627579277,0
Puncture site pruritus,6.669763263217385,24.49921029161285,0
Puncture wound without foreign body of unspecified lesser toe(s) without damage to nail,8.421217264293896,26.27183651613799,0
rectum; inflammation,2.6292003447823897,20.328395177560633,0
"Recurrent dislocation, ankle, foot and toes",3.6194644926379516,22.257726761462344,0
Recurrent Malignant Extragonadal Non-Seminomatous Germ Cell Tumor,5.667906783918689,24.461150952261256,0
Reflex blepharospasm,4.594030329153426,22.860981141963688,0
"regio; glutea, melanoma in situ",5.252432969201547,24.773490137230443,0
regressing malignant melanoma of penis,6.677091912226141,24.047197908972056,0
Punctate keratitis of left eye,5.838498719723457,25.167642852451845,0
"sinus venosus; persistent, with imperfect incorporation in right auricle",6.075238899551943,23.84651814177514,0
"Other specific arthropathies, not elsewhere classified, forearm",3.73590924847757,22.332818611730623,0
"Other injury of muscle and tendon of long flexor muscle of toe at ankle and foot level, left foot, subsequent encounter",5.202607811211067,25.02114955158681,0
marginal zone B-cell lymphoma of stomach,4.606126186649912,22.401355377503865,0
mass lesion of temporal lobe on left,3.1277572125004727,22.52519820105773,0
Mass of thyroid gland,6.029391411185251,25.949657474264576,0
"Maternal care for other specified fetal problems, first trimester, fetus 1",7.789703694928,25.110770084232264,0
Medium duodenal tumor,3.9356163613287523,24.25886451957894,0
Melanocytic matricoma,4.90010763924795,24.16698633415883,0
"MENINGITIS, SEROUS CIRCUMSCRIBED",3.4200919845200817,24.821780694143644,0
"Mental and behavioral disorders due to use of cannabinoids, psychotic disorder",5.172737945131441,24.872431384173858,0
"Mental and behavioral disorders due to use of sedatives or hypnotics, amnesic syndrome",3.6919614336573483,26.21681049073109,0
"Mental Retardation, X-Linked 19",4.955417270126016,24.135674192034145,0
Metabolic myopathy,4.857689121903295,25.48440459883041,0
Methanol retinopathy,6.308125580665678,24.48777046422397,0
Mild dysplasia,4.314278543232519,24.397540918243923,0
Mild epithelial dysplasia,7.237535175893478,23.639581422856565,0
Mild transient tachypnea of newborn,3.125346881449297,22.550669122507472,0
"Military operations involving accidental detonation of onboard marine weapons, civilian, sequela",4.703894841549977,23.355342835819176,0
"Military operations involving unintentional restriction of air and airway, military personnel, initial encounter",2.504265841154056,24.00217139656337,0
Malignant neoplasm of overlapping sites of left female breast,7.822641263996685,25.547595738258998,0
male gonococcal urethritis,7.218420032631346,23.611712958007814,0
"Macular keratitis, bilateral",1.632857369110753,26.18931516510583,0
Loss of all pleasure,8.143814135151647,24.303665971485298,0
"Laceration of intrinsic muscle, fascia and tendon of right middle finger at wrist and hand level, subsequent encounter",3.1527387679174743,25.11828569906537,0
"Laceration of muscle and tendon of long flexor muscle of toe at ankle and foot level, right foot, subsequent encounter",3.3005958088484166,22.715804343262985,0
"Laceration of other specified muscles and tendons at ankle and foot level, left foot",2.6292003447823897,20.328395177560633,0
"Laceration of other specified muscles and tendons at ankle and foot level, left foot, initial encounter",4.707389613598781,24.042814544836695,0
"Laceration of unspecified muscle and tendon at ankle and foot level, left foot",0.7828685725297975,13.957739571659733,0
Lacrimal canaliculitis due to Actinomyces israelii,2.8297598501625343,26.082801006793026,0
Large cell immunoblastic lymphoma (High grade B-cell Burkitt-like lymphoma),3.7743036250889634,22.610261356651943,0
Late syphilis of mucous membrane,6.880000046792463,23.93738160858402,0
"Military operations involving unspecified effect of nuclear weapon, civilian, sequela",2.4691604636252573,24.531978177263486,0
"Lead-induced chronic gout, unspecified hand, without tophus (tophi)",8.998155980209052,24.983434144618577,0
"Legal intervention involving unspecified explosives, bystander injured, subsequent encounter",5.7388278632992735,24.663358678313973,0
leishmaniasis; Brazilian,8.134537407959998,26.056267304470477,0
"leukemia; monocytic, monocytoid, subacute",3.3610438372463345,24.99928186347688,0
"Leukoedema, exfoliative",5.5091335835528215,25.205291492341818,0
Liver opacity,0.9047811933198723,19.010274315646935,0
lobeline poisoning with undetermined intent,6.570248363470566,23.761207336917142,0
Locally Advanced Unresectable Breast Carcinoma,5.541041937207953,24.629370080050442,0
Loose or sagging skin following dietary weight loss,1.1545002621122469,23.666210315604943,0
"Legal intervention involving injury by dynamite, suspect injured, initial encounter",2.870461906392206,21.549634730067552,0
"Miscellaneous orthopedic devices associated with adverse incidents, not elsewhere classified",2.6292003447823897,20.328395177560633,0
Mitochondrial cytopathy,4.908014777185965,24.270061898687736,0
monoplegia of unknown etiology of right lower limb affecting nondominant side,6.9290359153054135,24.144956364902157,0
"Nondisplaced fracture of coracoid process, right shoulder, subsequent encounter for fracture with routine healing",4.55658172219486,23.617342638568356,0
"Nondisplaced fracture of cuboid bone of right foot, subsequent encounter for fracture with malunion",2.5852575450549513,24.885062668264023,0
"Nondisplaced fracture of epiphysis (separation) (upper) of right femur, subsequent encounter for closed fracture with nonunion",5.707255513285835,24.83137465262683,0
"Nondisplaced fracture of intermediate cuneiform of left foot, subsequent encounter for fracture with delayed healing",0.8910378365116377,22.309924174024477,0
"Nondisplaced fracture of proximal phalanx of left thumb, sequela",4.715122366398846,24.058690844306653,0
"Nondisplaced fracture of second metatarsal bone, unspecified foot, sequela",4.58367803758996,26.347439215275617,0
"Nondisplaced other extraarticular fracture of left calcaneus, subsequent encounter for fracture with routine healing",5.243978505716185,24.949243814691343,0
"Nondisplaced other fracture of tuberosity of unspecified calcaneus, subsequent encounter for fracture with delayed healing",2.6060112253570384,24.80193713811912,0
"Nondisplaced fracture of base of neck of unspecified femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion",3.8708850556775722,24.207956540996456,0
"Nontraffic accident involving being hit by object thrown on motor vehicle, except off-road motor vehicle, while in motion, not on public highway, passenger on motor cycle injured",1.7339409995641812,23.025198221503775,0
